Date,Event,Link,Sort Number,Entry ID
24/3/2023,"According to Inside Story, the most likely scenario for the entrapment of A. Seaford was that the surveillance via EYP and Predator worked complementarily, so that the legitimate SMS she received for her vaccination was used to construct the Predator-infected SMS that contained all the details. According to the article, the Ministry of Digital Governance has conducted technical audits and has ruled out the possibility that there was an incident of breach of the vaccination platform, so the scenario that the details of A. Seaford's vaccination appointment were obtained within a few hours by non-state actors is unlikely. Furthermore, according to the article, there is ""yet another case of a person where a legitimate SMS they received on their mobile phone was used against them in an attempt to infect their device with Predator. This concerns a high-ranking public official, who had placed an order with a well-known shoe store, received confirmation of their order on their mobile phone and at a second time received a malicious message related to the same order.""",https://insidestory.gr/article/oi-apodeixeis-gia-koino-kentro-parakoloythiseon-eyp-predator,45009,14166c3f
27/3/2023,"Amnesty International publishes its annual report on Greece where, along with many other human rights violations, extensive reference is made to the surveillance cases of politicians and journalists.",https://linkmix.co/15954104,45012,1b1422b2
28/3/2023,"In a television interview on SKAI, N. Androulakis states that an element of programmatic convergence for a coalition government is the establishment of a parliamentary inquiry committee in which abuse of confidentiality claims will not be possible.",https://youtu.be/UU-ctWPXjKI?t=1584,45013,bc9db3d3
6/4/2023,"The Solomon investigative team describes how the Prosecutor's Office has linked 12 cases involving surveillance either by the Greek Intelligence Service (EYP) or by Predator, which means that the Prosecutor's Office is connecting EYP with Predator.",https://wearesolomon.com/el/mag/format-el/reportaz/eyp-predator-dixnoun-na-sindeontai-kai-gia-ti-dikaiosini/,45022,bed54851
8/4/2023,"According to Efimerida ton Syntakton, F. Bitzios is being investigated for tax matters by the European Public Prosecutor's Office, in addition to the Greek Economic Prosecutor's Office.",https://www.efsyn.gr/politiki/385261_ypo-eyropaiki-forologiki-ereyna-o-felix-mpitzios,45024,9c240722
11/4/2023,41 SYRIZA MPs submit a request for the Administrative Inquiry (EDE) report conducted at the Ministry of Foreign Affairs regarding Predator export licences to be tabled in Parliament.,https://www.avgi.gr/politiki/445136_na-katatethei-sti-boyli-porisma-tis-ede-gia-predator,45027,35143a59
11/4/2023,"The LIBE committee of the European Parliament issues a report with the conclusions of its visit to Athens between 6-8 March. The report denounces the violation of journalists' confidentiality and the intimidation of officials from independent public bodies, such as the Hellenic Data Protection Authority (HDPA) and the Authority for Communication Security and Privacy (ADAE), while the National Transparency Authority (EAD) does not appear to be effective and concerns are expressed regarding its independence.",https://www.efsyn.gr/politiki/kybernisi/386035_porisma-kolafos-apo-libe-gia-kratos-dikaioy-themeliodi-dikaiomata-kai,45027,3a59295a
12/4/2023,"An Inside Story report describes how Predator was deployed in North Macedonia in violation of legislation, despite government officials in the country knowing about it and doing nothing to stop it.",https://insidestory.gr/article/predator-ehei-tis-rizes-toy-sta-skopia,45028,b6165eba
13/4/2023,"Solomon reveals a campaign by Tal Dilian, between November 2021 and June 2022, aimed at manipulating search engine results, bringing positive references high in the results and burying negative news.",https://wearesolomon.com/el/mag/format-el/erevnes/tal-dilian-pos-o-andras-tou-predator-epixirise-na-sosei-tin-eikona-tou/,45029,337f0571
19/4/2023,"Deputy Minister of Foreign Affairs responsible for European Affairs, Miltiadis Varvitsiotis, admits that the government granted an export licence for Predator to Sudan, stating that ""it appears there has been an export to Sudan"".",https://www.efsyn.gr/politiki/kybernisi/386492_tora-omologoyn-oti-egine-exagogi-toy-predator-sto-soydan,45035,6bc5591e
20/4/2023,"Artemis Seaford testifies before the European Parliament's PEGA committee, where she describes how she was targeted by Predator. Among other things, she describes how ""I spoke with other victims, they feel terrible, they have no motivation to speak out, they have a lot to lose, there is no avenue for accountability.""",https://linkmix.co/16549821,45036,d00ab5e8
26/4/2023,"The Chief Prosecutor of the Supreme Court (Areios Pagos), speaking at the Delphi Economic Forum, states regarding the inspections carried out by the Authority for Communication Security and Privacy (ADAE) at telecommunications providers that if he had known an inspection would take place, he would have ""prepared the obstruction"".",https://www.efsyn.gr/politiki/387432_ametanoitos-ntogiakos-gia-mploko-stin-adae,45042,7200396d
27/4/2023,The plenary session of the Authority for Communication Security and Privacy (ADAE) decides to proceed with summoning those responsible for the surveillance operations to a hearing. This followed reports in previous days about cancellations of the summonses.,https://www.efsyn.gr/politiki/kybernisi/387467_kanonika-oi-kliseis-apo-tin-adae-gia-tis-ypoklopes,45043,5a522d6f
27/4/2023,"Artemis Seaford, in an interview with News247, describes how her surveillance via Predator was carried out and its impact on her. When asked if the reason for the surveillance could have been her article about gender-based violence and harassment she had suffered from a minister, she replies: ""It seems like quite an extreme reason for something like this to happen, but I cannot rule anything out. That would be terrible, but I have no reason to believe that was it.""",https://www.youtube.com/watch?v=F3I-wEcPQLM,45043,b1ffeb60
27/4/2023,An event by Inside Story is held at the Athens Journalists' Union (ESIEA/ESHEA) hall marking one year since the surveillance scandal.,https://linkmix.co/16551180,45043,de2c1554
27/4/2023,"Stathis Haikalis, owner of Communication Effect, a communications company connected through a series of public contracts to the Ministry of Digital Governance, attends the Inside Story event on the wiretaps. Additionally, journalist Nikos Moumouris, a political appointee in Minister Pierrakakis's office from 2019 to 2021, is present. Eyewitnesses document, including with photographs, Moumouris taking detailed notes on what is being said, with particular emphasis on Artemis Seaford's speech. He subsequently sends the notes to Haikalis, who forwards them to Kyriakos Pierrakakis and Grigoris Dimitriadis. Haikalis will admit to attending the event, while Pierrakakis in a public post does not address the matter at all.",https://linkmix.co/16564163,45043,005928cd
28/4/2023,"Efimerida ton Syntakton (Editors' Newspaper) reveals that Nikos Liolios, Grigoris Dimitriadis's closest associate, is at the centre of prosecutorial authorities' investigations, but also that there was ""encouragement"" for Nikos Liolios to leave Greece.",https://www.efsyn.gr/politiki/387629_martyras-kleidi-gia-skandalo-ton-ypoklopon,45044,a7000661
28/4/2023,"Nikos Korogianakis, attorney of record for Alexandros Sinkas who was identified by PEGA as a key figure in the transfer of Predator from Cyprus to Greece, is announced as a candidate on the New Democracy national list.",https://linkmix.co/17128759,45044,95869286
3/5/2023,"In the annual Reporters Without Borders report on press freedom, Greece ranks 107th, down from 108th in 2022 but with a slightly worsening score. Speaking to Documento about Greece's new position, Pavol Szalai, head of RSF's office for Europe and the Balkans, states: ""The surveillance of Greek journalists with the Predator malware and by the secret services was the most serious attempt against press freedom in any EU member state in recent times. This is reflected in the fact that Greece maintains the last place in the EU in the ranking.""",https://linkmix.co/16565284,45049,65490d27
6/5/2023,"Inside Story reveals that Department B6 of the Ministry of Foreign Affairs had approved, with the signature of Giannis Smyrlis, former Secretary General for International Economic Relations and Extroversion at the Ministry of Foreign Affairs and later Deputy General Director of New Democracy, export licences for Predator to Sudan, Madagascar and Ukraine, following applications by Intellexa and Krikel. It is revealed that the investigation initiated by the Ministry of Foreign Affairs in November 2022 was completed by early January 2023, but the Government is lying to the Commission that it is ongoing, while Smyrlis was reportedly not even questioned.",https://insidestory.gr/article/i-kryfi-ereyna-toy-ypex-apokalyptei-tis-adeies-exagogis-kataskopeytikoy-logismikoy,45052,573f58cc
8/5/2023,"The PEGA Committee's report (30 in favour, 2 against, 4 abstentions) and recommendations (30 in favour, 5 against, 2 abstentions) are approved. Regarding Greece, it states, among other things, the matter of sanctions: ""Allegations of surveillance abuse and use of spyware must be thoroughly investigated and sanctions imposed where necessary."" Furthermore, it establishes a link between Greek Intelligence Service (EYP) and Predator surveillance operations, and MEPs agree that the surveillance leads directly to the inner circle of the Greek Prime Minister's office. It states that ""there are patterns suggesting that the Greek government allows the use of spyware against journalists, politicians and businessmen, their export to countries with poor human rights records, and provides a training centre for agents from third countries who want to become familiar with the spyware."" Finally, it calls on Greece to adopt 12 recommendations, including: to revoke export licences for illegal software such as Predator, to ensure free and unimpeded investigation by competent authorities into complaints concerning the use of such software, to remove legal obstacles to the functioning of the Authority for Communication Security and Privacy (ADAE) and especially those concerning direct notification of monitored citizens, to remove the Greek Intelligence Service (EYP) from the Prime Minister's control, to ensure unimpeded access for Justice and competent supervisory authorities' investigations, and to participate in Europol investigations.",https://linkmix.co/16564612,45054,908607bb
